Project,previousDate,previousHash,previousValue,changesDate,changesHash,newValue,featureChanges,action
vega,29-03-2018,9707ffe0ec7559d7269dd5bb70d9e5c1e966a62c,824,29-03-2018,12d8430fbab9719415c86c47a604fb8a6efffd51,11,import_statements,deletions
vega,01-04-2018,d6b83e13d0b42bdc6a994c0fab97765e14143e16,942,04-04-2018,3a2b74972207a9c936e1727ecf67058fe823f3d5,114,import_statements,deletions
vega,04-04-2018,3a2b74972207a9c936e1727ecf67058fe823f3d5,114,05-04-2018,053f74905ea452ff8ad230f381a0592c2e66860d,11,import_statements,deletions
vega,07-04-2018,0a1a102ec7d93ef4d83d469077002dbe59b575d4,825,07-04-2018,585fb3937a44b2bd197dad4c5ed756b17f3b01db,265,import_statements,deletions
vega,07-04-2018,d60a439d2472d1285cbc6a853ce928e40cc9b5b6,932,08-04-2018,cf0b66567b1fbd720dd7f08903ce5412c2f4d826,11,import_statements,deletions
vega,18-04-2018,924bdff9a17967467c23d7d28b58feb08c44bc92,421,18-04-2018,2b8f7064e51ca01a99061a7faac7a48db039bae4,92,import_statements,deletions
vega,20-04-2018,0a1388f890f519dd4e52c76c9a06e0f60526cf81,496,20-04-2018,ddadc64d018f802b72ea4b16cdc560cfe98c5d97,11,import_statements,deletions
vega,20-04-2018,99f67e11fcd3cd68361557a575ec5087cf6a4379,523,20-04-2018,72f8b8c5ba25271bc2e523a719e21f204f6db5e7,11,import_statements,deletions
vega,21-04-2018,4f5330af8437a821a8358813a7aa526fe34f9bee,942,22-04-2018,52bd0ca04b4d755bae1c27a0314a39a03e238351,274,import_statements,deletions
vega,22-04-2018,941a1bb0c2ec7953f891cef5369ef02f472aa5ce,932,23-04-2018,d5791a2c7b05e7a594ec7efaa9bcdd3bc4619c85,11,import_statements,deletions
vega,29-04-2018,23d0382b9ee425a55d0504b3101b249033220cb9,942,30-04-2018,88588a9de7362dc5bbcedd98d1dbcafa9025e3a9,274,import_statements,deletions
vega,30-04-2018,0fd8c5fdd9e4b402ddaa7ca102212c7830f8851e,496,30-04-2018,f27d2f366a9765441860792cfe44169c9eedbc40,113,import_statements,deletions
vega,30-04-2018,f27d2f366a9765441860792cfe44169c9eedbc40,113,06-05-2018,882eb217e23ee28455147cad4beaf2db4805e269,11,import_statements,deletions
vega,09-05-2018,7185644fcf1422ee99564c3679d12db9b8bf91f8,421,09-05-2018,c9d66765df2f5271d8b8d1d10e4edd1ce0e69fa0,50,import_statements,deletions
vega,09-05-2018,e95b58fbb6409f4326c449953c3bbd190f36b9a7,882,09-05-2018,4c62197bd5467c38eda9f66f5a63852cff6e02f3,296,import_statements,deletions
vega,09-05-2018,1c4cbe183b16b60c73f401542179a4e47f10e1ef,850,09-05-2018,9cb5ef58c2b73b365fb3406ee2bd28d257baac9f,113,import_statements,deletions
vega,09-05-2018,4691e1aa0b1a4b855d8973e1d4c36f06fca0adbf,462,09-05-2018,003335ad34ee3056949649904cfe05ff30664bd7,98,import_statements,deletions
vega,09-05-2018,ca1cf455c262902661752e8d082dff989c7225a7,498,09-05-2018,87c1ea56b17b5f0ba766fe37749bb554893107ed,92,import_statements,deletions
vega,09-05-2018,f0250f706f4c75a1f1b9bdbaac39df33d9c89c2c,459,10-05-2018,c0ecf05e0baf02286f675543c0493cb7f0618725,37,import_statements,deletions
vega,10-05-2018,510709ac61bbb846decab397c33cea6305b87c78,939,10-05-2018,58541fa20979f9bd687db942a339f5e0f45e0322,274,import_statements,deletions
vega,10-05-2018,358443a98b1013fe9cf761c749547b4c1ea21591,934,10-05-2018,6f74b574887695543801b5f01951b944951e63ff,11,import_statements,deletions
vega,23-05-2018,961633dc861ab7c293d2def0891b54a744779308,936,24-05-2018,f0ac766fb383034fa3cbf707be81f11fac1f7bbc,295,import_statements,deletions
vega,25-05-2018,0a6e407965ed86e8cf3aafa97f17464851bbb80c,942,25-05-2018,12baafd0bcdad92596a842a9907d8410468587c3,11,import_statements,deletions
vega,27-05-2018,8105b60387c00b65043beda0528617548e6d080f,943,28-05-2018,4d46875e75df160d3f599c37d16f76ad516440b4,0,import_statements,deletions
vega,03-06-2018,3ac5c068e73f34a1536e740bc0d44f98df6c47d6,942,11-06-2018,c4514100442d1946bb8504e61472abcf3e27bfca,11,import_statements,deletions
vega,12-06-2018,2b2666b1f929e0e12e03ef0caa7d242bd9c67d5f,37,13-06-2018,ce113c5e61fdee97d8adcfbb5bc72da309bd9e74,0,import_statements,deletions
vega,14-06-2018,03a6e7ecd61734ccff5207ea04a46b3ae74d5531,942,18-06-2018,a88a4a543340d7e81d1b1786bcf66afba50e9716,295,import_statements,deletions
vega,21-06-2018,38b2945521103daaa9a6627c1bf992c20f62565a,850,21-06-2018,e0d44e2e3933e302ea91aa8fbfa3cc63f2acfe1d,11,import_statements,deletions
vega,22-06-2018,3b04d402b6d1de5e849545f527deb11fe919764d,498,23-06-2018,af5cc1df42eb5aaf2f478d0bda69313643fe0532,0,import_statements,deletions
vega,25-06-2018,fffd2de9ab85e837cbdd388991a7f6cae88a8797,938,25-06-2018,8e0a75b38fe38228794208ec797deb64fe9a4ce6,0,import_statements,deletions
vega,03-07-2018,fc18164acccd987a9f29e792510a766f9cd23ee1,523,03-07-2018,0ef98049fa24201a665ba51b226751afa1e460c1,0,import_statements,deletions
vega,05-07-2018,dc04972bfd29c7484dd81d88ae4b922e57cb3c3c,942,06-07-2018,d92a94275b1908cfcb574eb385f50e7b8540b1e2,449,import_statements,deletions
vega,06-07-2018,d92a94275b1908cfcb574eb385f50e7b8540b1e2,449,06-07-2018,8967b0db44849e185df8ddda7ece342a4c2fc87a,11,import_statements,deletions
vega,06-07-2018,4b6c5a9e72060ec0d7d7fa98e12af5aa1cd2acbd,853,10-07-2018,0e784f6eec54c16f38aa0fb76b118492500cb1fc,0,import_statements,deletions
vega,13-07-2018,0cf707b42ae091aa9356da111f972b1df544049c,853,13-07-2018,8a6144d97bd2dccb9bc1f255f15764587c1b2e81,93,import_statements,deletions
vega,16-07-2018,cc13f77787ad159c3ac2e2731b71175c585c3a79,938,16-07-2018,c9f9efae74390b198b8607e4b1592b69e297b7bc,274,import_statements,deletions
vega,16-07-2018,c9f9efae74390b198b8607e4b1592b69e297b7bc,274,17-07-2018,d341019a7bde8163eb8d82a0c7103e962051dfec,11,import_statements,deletions
vega,07-08-2018,bc7c2d16168a0ee501e68af4f7b520733a521929,942,16-08-2018,b70348179215a1b816fa2d92a8cc1fa1bed5c2b3,0,import_statements,deletions
vega,16-08-2018,82ec9d9bf1e59300e2ec3ac9755ab8f45fe4a09c,942,21-08-2018,89688d60c8cd3d9fbc4041d8f2e91eacd2ce80df,11,import_statements,deletions
vega,21-08-2018,782ceca7691b4172b52eb684208a0ab2fda91afa,861,22-08-2018,2446d6d5d5259d7a508def87b58780b62c0156fb,295,import_statements,deletions
vega,22-08-2018,db43b054532ae46d4ce8defebf23d58b7865b7d9,425,25-08-2018,28600cb25ca0f12ee69808e6214905f6b397b74a,0,import_statements,deletions
vega,04-10-2018,abd7acd17fe342fb685ac5b6d7ff9fbe77809864,862,05-10-2018,8ecd3545ba0ac7186f6674e95715c04bb7f1035f,11,import_statements,deletions
vega,11-10-2018,7b705a819969ca96071dcd8a0c7e42186bbb7e1f,526,11-10-2018,d3aa658ad09d1edcd1a91309af4579c9b7f35e57,50,import_statements,deletions
vega,11-10-2018,7e837021a9172a4a4688883c8e1284f17f02bfed,462,11-10-2018,b61d458bcce58ba7de023471a4bd61bfad88fc22,93,import_statements,deletions
vega,11-10-2018,7b51eeeb35e547581f89923fdf5e96862d215568,938,11-10-2018,9284d044ef8421cdb7fa57510d2261480e8eb3b0,0,import_statements,deletions
vega,12-10-2018,cc741f94970a5856e9909dda9544374bb315af27,942,19-10-2018,7536fb08df686170c60d7225f5ecf766644ce4db,0,import_statements,deletions
vega,10-11-2018,440081cff1839d50051a04a644c4ec1d639119c6,862,10-11-2018,7280be728681dfbfff3b9466728e35e02bee59f2,0,import_statements,deletions
vega,04-12-2018,6bfb485c1fc1fe494048a54420c1ae93db51e460,113,04-12-2018,b1aab588cd9e652bc2b3c00ad92a97fae97e4e60,50,import_statements,deletions
vega,04-12-2018,2338db7c286c7d809a543de8c2d878010bb5580d,882,04-12-2018,696605c70ebe04cb79cad2ba6a1262fec830db85,11,import_statements,deletions
vega,05-12-2018,f116d2114143afa235f51d83c96e40710686a19d,942,05-12-2018,ae6da6130421cc063870db96ca00f3824fe501ef,0,import_statements,deletions
chart.js,01-12-2019,5a99dff5f7eeaa3c59ae9c473ccbe6738f289593,24,10-12-2019,dc4cff748f8ed36c29731b43aa7a9494ed1b4fc4,48,import_statements,addtions
chart.js,02-01-2020,27129db2e81df037f14957ba52b86ea4e0087285,86,09-01-2020,404c1a08c7ac4fae4a3711c850ca610815349116,185,import_statements,addtions
codemirror5,29-09-2016,581854eaeb3b3d5ecf4614b7ade0babc5aaa5fe6,228,06-10-2016,f5751d0feb78bcb6c0307d4be527fba25341a691,108,import_statements,deletions
pouchdb,22-02-2015,be0ff5311f6aa22f47dbaf8ada6c8fac07cc5f92,393,01-03-2015,dbad2d6278a1534c527534e875bcb94ad6c242a8,0,import_statements,deletions
pouchdb,15-10-2015,07015370716a85823efe5cad22fade27b3c1c3c1,393,24-10-2015,6d75df9dbfaf49c4546ef24517777d65e9216ef5,0,import_statements,deletions
pouchdb,18-11-2015,974b762fca37af9e9a0ea6b0eb92ccd6a4770b76,393,25-11-2015,8537ce7a6808dc266bc2df82bbea2b2b107576da,0,import_statements,deletions
reaction,12-02-2018,40266fda37e47a3f626c81a4e5df542eba1a1223,3706,19-02-2018,8984e8e92b96d073081423eb2e75e480845f1b31,66,import_statements,deletions
reaction,17-04-2018,8c8d0deafa6f9f372ee08c1e2c5924b580bb6c81,4004,24-04-2018,be0e1c167e3189ffcf8de9006ca3c432e2cb9fe8,6,import_statements,deletions
reaction,23-08-2018,ed457a6aca9a50c551b18aeaeb0b6d88b10f9652,4219,30-08-2018,99f9bcd962d46813390578f827a94968484c484a,72,import_statements,deletions
reaction,08-10-2019,34d36aec21cfa13692327d8cde26ea55a5c38e99,4518,15-10-2019,e3a448309558ef6ba80cb09f0c6cfba5ffec3120,45,import_statements,deletions
reaction,12-02-2020,49b12662e32dc7318cb3f72edb639eb4e9f2c85f,2867,19-02-2020,a4b4b95ac38988c3ef07c1605eb6b67d9e3bd183,14,import_statements,deletions
reaction,31-03-2020,4b7c1e112396c7d4c1c811a5105c7f7cf4d9e2cc,2587,07-04-2020,b48df11ae11e70f0434e70368d299beba32fc8e5,231,import_statements,deletions
reaction,07-04-2020,b48df11ae11e70f0434e70368d299beba32fc8e5,231,14-04-2020,55ebf29276871f653094b15c63d25cb573134dc6,2,import_statements,deletions
reaction,21-04-2020,1b009ac035283d6e906f0d19a9eafaa790f48132,1353,28-04-2020,dff1d0348a7b60d27091cf651eff675280e36baa,74,import_statements,deletions
reaction,07-05-2020,f6cbd59d04d11f4fba474001e407c6df99564f9e,235,14-05-2020,32872411f6d6bfcf61e5f7d5270559785c5e0401,70,import_statements,deletions
reaction,28-05-2020,7e7838bab1a5371ef40058070bf020dc8d294e53,570,04-06-2020,607e539f5cec9b009bb978180955b04236d63bbf,100,import_statements,deletions
reaction,17-06-2020,d968cb1840c9a60c2e324d66f91fe8e7a83289cd,280,24-06-2020,e79228bba6a9279cdf91e5bfb3192b7aacdbe13c,24,import_statements,deletions
reaction,01-07-2020,b5ba70d1cd6bb7d5483d43fd29c172f1415bdaea,570,13-07-2020,03b6be576cba4164826a7bc0a38cdff767e01a91,36,import_statements,deletions
reaction,21-07-2020,b33ebd138ad53980f0f07d521ad582d312700b58,280,28-07-2020,0d3acdb6b3e8473626b15b5948d126e560659d0c,31,import_statements,deletions
reaction,11-08-2020,4f2c1c0c4b096ee0fa06522b08b2fa00d6a20762,570,19-08-2020,4af3ca17fb9328f64a4f12d17d74efaaa3fef4f0,34,import_statements,deletions
reaction,26-08-2020,20e2b13bd794ddcf36092d8f95c2ebe75f81187f,114,04-09-2020,c5b84111ffa1e08f09aa851a833ac916df9db3b0,6,import_statements,deletions
reaction,05-10-2020,9eb577555b9d5a4bab4ab8072c7995b90784f61c,570,13-10-2020,23f12f422eebfe059073b5c1dd29bf5ab3be9de6,34,import_statements,deletions
reaction,12-11-2020,82a5c077b6095587174cdafb20046664adca90e0,101,19-11-2020,d01b27427dd2dc48c93b3c9d46e43679cdccfdab,49,import_statements,deletions
reaction,04-12-2020,b68921a2b96b3b444170bf9e3dc9a557d620c7ae,570,12-12-2020,d628778fa1341bdf74ea018cf0b6bbd4e4d64160,77,import_statements,deletions
reaction,21-12-2020,289a63933bd8648f5fb8f5a4d07b453e126be751,72,06-01-2021,8188ae271b25101a32a5872f9b7a4c8108d0d58f,4,import_statements,deletions
reaction,09-02-2021,1b263b1ba866f25408e062bdf8fe156a37593858,573,19-02-2021,83521fc1aef1cc5ea5eaf1b8e8b1bbae8eafa5e8,66,import_statements,deletions
reaction,19-02-2021,83521fc1aef1cc5ea5eaf1b8e8b1bbae8eafa5e8,66,01-03-2021,26011d2810ba2756e9bd3fa558df3d58d53d807f,27,import_statements,deletions
reaction,01-03-2021,26011d2810ba2756e9bd3fa558df3d58d53d807f,27,23-03-2021,65f216be797dfed9bafff0782d5260f53752aa19,2,import_statements,deletions
reaction,19-05-2021,01c03f7ba2492df4cccb88776e55778660ae19f3,140,26-05-2021,957941211dba9453b5b201f6695898cb26fc143f,27,import_statements,deletions
reaction,10-06-2021,2e881055f558e6bcf174ff041de3ba5fcf8aad33,573,22-06-2021,6890026cd4f04e2ef276adace3d5557dc0b9a3c6,31,import_statements,deletions
reaction,03-08-2021,3dcc3d978f5ef6fb18bef7650fda9d0ac8d520f4,34,10-08-2021,7294a7d413047877db99790999f866af12a5697e,4,import_statements,deletions
reaction,23-09-2021,9c2bebffc3486b06cead6853302f8fafa0de20d0,284,05-10-2021,fe0d391280265eeb255b3f1c488aa9240fe56eb9,77,import_statements,deletions
reaction,20-10-2021,3f65f11c24d573e0b4e1024f8d958e9cc4d18e4a,573,03-11-2021,c47a64a1bb25501e94ea28d549ab22c85b28a8db,24,import_statements,deletions
reaction,23-11-2021,e0cb5c18e0cae96ced13a0052852e72b19331a18,30,01-12-2021,3154e46fbe87d57ef55f217aea952e3749d0124d,72,import_statements,addtions
reaction,17-12-2021,01b8b224921dec9147889eada97355eddf960a87,573,03-01-2022,eb3bbd2a1be4fc38500edfc043d33afbf984bd65,177,import_statements,deletions
reaction,03-01-2022,eb3bbd2a1be4fc38500edfc043d33afbf984bd65,177,19-01-2022,c2de5d44971d77634a357d4eaa0b2cada306f0e0,17,import_statements,deletions
reaction,26-01-2022,2bac773c4f93a501e2356e1df50903afa865a2a5,573,03-02-2022,aa0c7a48303f7641984dc30f19599fed2660ef6c,17,import_statements,deletions
reaction,14-02-2022,2c7a1813991318b2ed6e0d4d90231117e2390211,573,28-02-2022,24d1b4ec753aa94631d876d275a6f0d0d2fe5b6c,52,import_statements,deletions
reaction,25-03-2022,ec745c709d00856b822239dbfdf494c2c7d1b872,573,02-04-2022,22bef5fe4bf775ed4696f351455d0bb4ba0fdc9b,258,import_statements,deletions
reaction,03-05-2022,ea239c6aa775813912fe24bf41470d977a3ae7d3,180,25-05-2022,6159ce1f295ca01b2b7f4e8657d8f0f500543cc3,33,import_statements,deletions
karma,15-07-2015,a731968fa439d7ae11af3de488c1e4394ca5b688,69,22-07-2015,703b098b8eb3ad3debf2d62b3550b9570d55749c,0,import_statements,deletions
riot,19-04-2016,16ce2d433d019feef5fe6cf2b5a196f75b88d087,32,27-04-2016,f3b7a0af8bba21273da7b1590ed3bb3049f005ef,63,import_statements,addtions
riot,17-05-2016,78a7692b0fcc4b76b6ac0c3a9fe8124036bc0479,90,24-05-2016,bfb70836eb1e4916b8a259009b09816f68024911,146,import_statements,addtions
riot,31-05-2016,3c6769d92d1363c858151f7fc0e22ac308b79304,61,12-06-2016,0749b9c817712bb4333e242758bcb30e77d78e4b,141,import_statements,addtions
riot,27-06-2016,c6d63466b5867515e234daf15210ac0f7cc0a3f8,61,05-07-2016,448baef4bfb0b3af8a1dd0ff351dbcda5bcfe882,141,import_statements,addtions
riot,09-08-2016,d3cbc92afbfa03c641fbaaeb5365ed3ed927a55b,175,16-08-2016,978ab3ec8f1a865f8af1e0bbf6d28061f5249bc5,44,import_statements,deletions
riot,10-09-2016,17005c8adcf2a835901c54d7eb7f54f2b9c1f412,180,18-09-2016,909d2cde0bc29a17b41f86196c1ca1e404e784bb,44,import_statements,deletions
riot,11-10-2016,aae4cde79df2908027443fdfaa125dc794e4d96a,183,18-10-2016,f3586129589959ac15d98001354a1d258d3497d5,30,import_statements,deletions
riot,19-10-2016,ae566251b929df7e9431b0f6ae43d7293302afd1,184,29-10-2016,d7538d9c6b28ff14ba3c27c657abec7206a631f6,44,import_statements,deletions
riot,09-06-2017,ad77d0476a08c1d6fb8eb3b8dfc5011d9680928a,207,17-06-2017,d7cad1c27411949f2eba64ca29cdeb7aa7573aa3,15,import_statements,deletions
riot,11-02-2018,6b5225fe9e58deb94d9f714ba74276b536733702,206,18-02-2018,1afae2808c372d3e976be9a07be6f67449bdf616,333,import_statements,addtions
riot,25-11-2018,94fd1a353d6179001a2915ba526b6de64b579e52,337,02-01-2019,e4961358793a266827ec687029922c7dcfb27445,23,import_statements,deletions
riot,06-04-2019,46cdbe334cf867f3596e8c5722103924c891b7e6,337,18-04-2019,095a3a4ad0b58c72b599137a142acb561398bb38,48,import_statements,deletions
riot,17-07-2022,46ea2e5badbb374f5536ab66cb91b07065728c0d,94,26-07-2022,378d3358baef00e8266aac897b018fac593303eb,147,import_statements,addtions
compromise,28-06-2020,73b8fff6e1f40638e532d8e703c0e04d3c14a369,99,08-07-2020,1c96bb333a9566b8eb054861b10c92f1ed5437b2,16,import_statements,deletions
compromise,06-07-2021,676ca65d7f773168bb289a729dfdc594072487d8,126,13-07-2021,0728f8fe23cf739d2c29da356ed452379f188d72,463,import_statements,addtions
highlight.js,25-02-2020,5d4867188ef8ecbefe0a731959965c12263008d2,69,29-02-2020,08c21ad407f0760072692f3ed3496dcbfa796096,10,import_statements,deletions
highlight.js,25-10-2020,1c44b448816fdf7fb00ca4e84e5f9325538b7f7f,69,28-10-2020,c238d41b3405be76f2e1adf62e347289a228eba4,30,import_statements,deletions
ember.js,04-11-2013,0bcd758ae1a41ca7307e38c32d625179eb3eda0e,2306,05-11-2013,52d82176b8085f734520de175722dc636806ef75,0,import_statements,deletions
ember.js,04-12-2013,1a3dde2ef03a63db1bb0e5b41fad57f0744fc438,2744,06-12-2013,65334d9942e33978ad3444b06274b62c62111514,0,import_statements,deletions
ember.js,13-01-2014,b85c3afa5430c03a042144ef085ed317764d8fc9,2306,14-01-2014,6da2fdb595427f990227564f971e9be47e292d17,0,import_statements,deletions
ember.js,28-01-2014,aaf7a6986b4013922df8a7e633128de2ef3fff21,2186,31-01-2014,ba40ac334fba5bee67b6fc0e1fefbe492b00627c,0,import_statements,deletions
ember.js,05-02-2014,c1309a20290254d315b248723d883c95db9f17e5,2009,07-02-2014,c5c0fc1fc59bd8fdaf3a06240d1d836453f2c7d4,6,import_statements,deletions
ember.js,10-02-2014,2b2a3fd2b6d671fc5a266910ebb5c65c096398de,2156,11-02-2014,498b99becd9db1e4a84f61ba1019d5bae0bfd8dd,6,import_statements,deletions
ember.js,16-02-2014,2219ff5151d5af90a2b121ede5ff5ddadfdad868,1775,16-02-2014,6d10e61a39c68f5dfb697e444ba9ccaffed66644,6,import_statements,deletions
ember.js,20-02-2014,89be16e68c046590bb0cd155af488732c849ffe2,2159,24-02-2014,b81417368017f7ae46d17d4fa76e7bb499d16339,6,import_statements,deletions
ember.js,28-02-2014,9b9819c799af29a78a22d1ebf8e168de8349af56,2190,28-02-2014,b8facd61a5c2235391fa1e23e12800ceda52fea8,1046,import_statements,deletions
ember.js,07-03-2014,4bf12058c8a7e59da40f6af18e26234a96906c5e,1342,07-03-2014,d9170e01586336302531ba7706199583624165d1,2159,import_statements,addtions
quill,08-03-2016,0e9939f8e60b6cfcfc0c7d052d746ab80d706c04,197,15-03-2016,2238277a624afd98a09f13f0363827fd72b06cbe,0,import_statements,deletions
quill,28-04-2016,672325d3fc506a64f92b5dbf00361202afaedfc8,249,05-05-2016,fe8de6897509240c42a3ba4adab45c26bb6d7c85,0,import_statements,deletions
quill,13-05-2016,cfe54717963623d61855002575d9ee774f1025b3,251,23-05-2016,2bb2622e03108005264ad776ae8d4b47d6adb948,0,import_statements,deletions
quill,07-06-2016,1e33ef5eca0f6754dbdbcc57ff21ef1148585410,277,14-06-2016,015f7009b8ecd0c7f0579a67569d4edd4cff5ca7,0,import_statements,deletions
quill,13-08-2016,fc157d225bea2661931680d587535287e2810e28,271,20-08-2016,9c33a9be46b320a8361328a82f2cd06b29163d75,0,import_statements,deletions
quill,29-08-2016,2f25680190ff82b2afb8b3a53aa68e1892215d90,269,05-09-2016,fb0c27111b245c438aea950c49f640f141c6f795,0,import_statements,deletions
quill,14-06-2021,cc0ad88474978a5d9dea0cdab49246b81f5119ae,310,22-06-2021,795dd1e407d404d0fb0a1918dc0197f6cb937267,93,import_statements,deletions
jspdf,08-01-2013,16fd6fce4580627bb81128baefc7badd7e75b84c,23,09-01-2013,6fecd387cff676240f87838b189e7cf6a0656794,0,let_declarations,deletions
jspdf,14-03-2013,b1fcf30c1a53fc746692f883a33c9b45bf8ddd46,23,22-03-2013,70a6217450dda2dddb1f23b00a43128df74b1039,0,let_declarations,deletions
swiper,13-09-2017,83485664cf2fa4492fb5ea97ee3ccaa7fc1474c5,210,20-09-2017,ba945d06bcc3d6c569ba9e35bf6fd8604bd2f7f9,628,let_declarations,addtions
swiper,30-09-2017,eefc2eff6a3c05e4119e445287b46e40ae05b1c3,628,08-10-2017,1cd6170450ba57d31a57436e316e33abe6af5631,212,let_declarations,deletions
swiper,22-05-2020,33c1c3810e84f534fff198836f7b879e07695754,508,01-06-2020,190cec891d4bb98d67a1eadc8dc964584599bf2e,252,let_declarations,deletions
ws,23-12-2017,63e275e75f8ab8f4385e7ef104a74c582cd0c793,56,31-12-2017,a206e986fcdbf6f71d008c910fdd60f5141ba7ac,26,let_declarations,deletions
ws,18-04-2019,5479eaedff6d92bf1f2cac8f269c474344f88749,22,26-04-2019,1b85466a993561d6c7db793ab6d6df849164235e,61,let_declarations,addtions
meteor,05-07-2014,7cee638d4f38cdfb0d335e2e1dfc3b92872add6d,42,09-07-2014,8ed9d3459cdf79c206e375be43914d625755edaf,0,let_declarations,deletions
meteor,24-01-2015,af2730277b752bd2d0133c5c34b5ec379617b5c0,24,26-01-2015,c0aab1e8d3a5f01b4bedaa1c63dea3fc8f3db9b7,0,let_declarations,deletions
meteor,07-06-2015,e02bf0fb30ed67e4f45417986a548b04de802e1d,42,09-06-2015,4f79c60acd1f477496c8d0595c19f4e528b4a92b,87,let_declarations,addtions
meteor,16-06-2015,9fbea207d350334499e4218ff82c5928aa8dd0a9,83,16-06-2015,c95815a86a3c1969c31b61b0f258e652a8f72d80,0,let_declarations,deletions
meteor,06-07-2015,50d3437da9bfa5943b0dbb264b2e606fd6dbbfc5,33,07-07-2015,b2cb10ef202e397aa9332542a6e096ce0abba31b,83,let_declarations,addtions
meteor,07-07-2015,b2cb10ef202e397aa9332542a6e096ce0abba31b,83,09-07-2015,aa2fedc46d9cadccd1bffe4c26b4caa5aac94dd2,151,let_declarations,addtions
meteor,13-07-2015,4cc907f7e4825a53d583a88209c3c4f61658f8b3,33,13-07-2015,36ee2155d4135894c9e66150f52740371bfd3ab4,83,let_declarations,addtions
meteor,20-07-2015,6a525fbea7d0b8ab527ad1ae6af7c9f1e0289b5c,33,22-07-2015,a5f1a7e44d9e9af82a5e9d3f32aaaa79932363b5,56,let_declarations,addtions
meteor,22-07-2015,09f67395af595a8101eef33a1f42dd92f0dfe1d0,33,27-07-2015,b2c2668baac5ed3d5f4bf2377678891e7222364f,0,let_declarations,deletions
meteor,02-08-2015,74b5f7bcea4e742aee436e7ae9a511c0e18a9d01,56,03-08-2015,d731d520282682fc816c12e21e004dc949722be2,0,let_declarations,deletions
meteor,12-08-2015,153f18b462db681fd808b7edefbe271c40d3d71b,42,13-08-2015,81c4a7ce665770160c1e69b4fb004d1119dd8ebc,87,let_declarations,addtions
meteor,16-08-2015,675349f988d9e7fef96dd5d89b4d38e3f0b48342,42,17-08-2015,0cbd25111d1249a61ca7adce23fad5215408c821,301,let_declarations,addtions
meteor,19-08-2015,0674fc0714c8cc9fef7381d8f9f6c97570f5179f,42,19-08-2015,f96ab94f7ce8494e13122ea4817a2b5dc9f4783e,77,let_declarations,addtions
meteor,26-08-2015,c237c376187d6a25656dc012382074446528a929,42,27-08-2015,ca369a4248a7aea11e0ffc8ee2bd416a828cac9d,83,let_declarations,addtions
meteor,09-09-2015,95627b3badd4d7925c08a15977cfa46e94380f0b,86,09-09-2015,4413e66f4d9e36d0dfa593ec057d61bab60819e7,0,let_declarations,deletions
meteor,13-10-2015,3158ad020af99419eff08abd2d339600dca701da,87,13-10-2015,7095d253cc814d61825eb27c6bd60d9d191b2f8a,4,let_declarations,deletions
meteor,29-10-2015,58cbe650607fd39865013cb07289a1a7dde779ff,93,30-10-2015,4efa50e937190c0fd37d20f38f396acadc2dc85b,0,let_declarations,deletions
meteor,11-11-2015,3345a2f9f4aa042a59fd12acf8cd5da00caa1a01,89,12-11-2015,6161e14baec0fd814f9ca68dabef8d7485d0a4c7,6,let_declarations,deletions
meteor,17-11-2015,211dd58165b6f58f23c98adc807b0144a0726c9d,90,18-11-2015,abdfd834c8988efb4fadfda848bc927c7e5c124d,6,let_declarations,deletions
meteor,19-11-2015,6b45645ff937c8bbb40580cdd24a3a282ee03223,94,19-11-2015,0ae9ee6bcec4f0b4b9877be8d5e529fd5e838596,0,let_declarations,deletions
meteor,23-11-2015,c239effdad1d43dfdf922319822d2110998ac911,174,23-11-2015,d7f55f0e726810dce31c4474facd964a10ae6652,0,let_declarations,deletions
meteor,25-11-2015,fff2e4666118e509306850da45b5834cedd64e6e,94,25-11-2015,841bd9baa9cc3120372c07b7fa6ce235ddb154fc,0,let_declarations,deletions
meteor,25-11-2015,01689badcf2fe49508bfc7e44ed009a53b44a2ea,108,01-12-2015,c6119dcf61648a4704b35988574628923939e25e,0,let_declarations,deletions
meteor,03-12-2015,312a344b8d01e0c54d5eab69205bbf5baef5eb1f,94,08-12-2015,e3b4f3bf0c8c75733be96400fea2d695166f9890,0,let_declarations,deletions
meteor,09-12-2015,77b628d72356fc0f610788f9b88a68b07bcfd47f,94,09-12-2015,de50983a93c4e8ae4e14d59396252315725ecb27,0,let_declarations,deletions
meteor,13-12-2015,e338abfc3bde1e9c035cdd3fec47f2c9df1953e4,88,17-12-2015,128a9b7e59f75217c0f9db08cf30ee316712c424,0,let_declarations,deletions
meteor,19-12-2015,5b4e1c6d39f846198ea3fc987bbca6c1a5293131,94,19-12-2015,1b34866de2dd8415bfa2ddbda1d8fcba00e33499,151,let_declarations,addtions
meteor,19-12-2015,1b34866de2dd8415bfa2ddbda1d8fcba00e33499,151,23-12-2015,15d9048860fb8991b48b6539276759e3a260bd75,0,let_declarations,deletions
meteor,23-12-2015,72126639812fec1c0d723404575a9639857fd167,94,27-12-2015,f3bf661068449765d91bb0e8cb0517c50c058b2b,0,let_declarations,deletions
meteor,28-12-2015,6c9b56d937eb95a5ec21160a11f1430488b547b3,110,30-12-2015,ccf7e5e65c81405d2be014650b5568ba47f72abb,0,let_declarations,deletions
meteor,07-01-2016,221d8af44b62b91de50f93077c2b488db4a06dc4,111,08-01-2016,9f10931093fa91ed0aa43ebd32040a2ce3105692,0,let_declarations,deletions
